# 1. Results reception time.,# 2. MD5 hash of participant's IP address.,# 3. Controller name.,# 4. Order number of item.,# 5. Inner element number.,# 6. Label.,# 7. Latin Square Group.,# 8. PennElementType.,# 9. PennElementName.,# 10. Parameter.,# 11. Value.,# 12. EventTime.,# 13. Comments.,# 14. Sentence.,# 15. Option1.,# 16. Option2.,# 17. Question.,# 18. Comments.,time,browser,designnumber,version,response,Item,most_similar_sent,similarity_ratio,ID,text,licensor,licensor-start character offset,licensor-end character offset,A,antecedent A-start character offset,antecedent A-end character offset,B,antecedent B-start character offset,antecedent B-end character offset,A-antecedent,B-antecedent,A-antecedent.1,B-antecedent.1,antecedent number,licensor-category,URL,correct_answer,wrong_answer,accuracy_check,accuracy
1741870715,91fa62c63c0f121b006d2abd8cd21fac,PennController,13,0,a,NULL,Scale,answer,Choice,1,1741870684849,a,"According to Chuck D%2C this involved ""telling people%2C well%2C color's an issue created and concocted to take advantage of people of various characteristics with the benefit of a few"". He recalled their concept for the album in an interview with Billboard: ""We wanted really to go with a deep%2C complex album ... more conducive to the high and lows of great stage-performance.""",characteristics ,people ,What is missing after 'a few'?,NULL," Thu, 13 Mar 2025 12:58:35 GMT","# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",# Design number was non-random = 4,NPE_17,characteristics ,275,"According to Chuck D, this involved ""telling people, well, color's an issue created and concocted to take advantage of people of various characteristics with the benefit of a few"". He recalled their concept for the album in an interview with Billboard: ""We wanted really to go with a deep, complex album ... more conducive to the high and lows of great stage-performance.""",2.9654255319148937,275,"According to Chuck D, this involved ""telling people, well, color's an issue created and concocted to take advantage of people of various characteristics with the benefit of a few"". He recalled their concept for the album in an interview with Billboard: ""We wanted really to go with a deep, complex album ... more conducive to the high and lows of great stage-performance.""",a few,173,177,people ,119,124,characteristics ,137,151,True,False,non-local,local,nppl,quan,https://en.wikipedia.org/wiki/Fear_of_a_Black_Planet,people ,characteristics ,0,0
1741871594,2191931cbdfc8c5a352600ff2042ad76,PennController,13,0,a,NULL,Scale,answer,Choice,2,1741871291467,a,"According to Chuck D%2C this involved ""telling people%2C well%2C color's an issue created and concocted to take advantage of people of various characteristics with the benefit of a few"". He recalled their concept for the album in an interview with Billboard: ""We wanted really to go with a deep%2C complex album ... more conducive to the high and lows of great stage-performance.""",characteristics ,people ,What is missing after 'a few'?,NULL," Thu, 13 Mar 2025 13:13:14 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 5,NPE_17,people ,275,"According to Chuck D, this involved ""telling people, well, color's an issue created and concocted to take advantage of people of various characteristics with the benefit of a few"". He recalled their concept for the album in an interview with Billboard: ""We wanted really to go with a deep, complex album ... more conducive to the high and lows of great stage-performance.""",2.9654255319148937,275,"According to Chuck D, this involved ""telling people, well, color's an issue created and concocted to take advantage of people of various characteristics with the benefit of a few"". He recalled their concept for the album in an interview with Billboard: ""We wanted really to go with a deep, complex album ... more conducive to the high and lows of great stage-performance.""",a few,173,177,people ,119,124,characteristics ,137,151,True,False,non-local,local,nppl,quan,https://en.wikipedia.org/wiki/Fear_of_a_Black_Planet,people ,characteristics ,0,1
1741871782,81e243443440619a5f0b59dc5a0e8b63,PennController,13,0,a,NULL,Scale,answer,Choice,2,1741871664796,a,"According to Chuck D%2C this involved ""telling people%2C well%2C color's an issue created and concocted to take advantage of people of various characteristics with the benefit of a few"". He recalled their concept for the album in an interview with Billboard: ""We wanted really to go with a deep%2C complex album ... more conducive to the high and lows of great stage-performance.""",characteristics ,people ,What is missing after 'a few'?,NULL," Thu, 13 Mar 2025 13:16:22 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 6,NPE_17,people ,275,"According to Chuck D, this involved ""telling people, well, color's an issue created and concocted to take advantage of people of various characteristics with the benefit of a few"". He recalled their concept for the album in an interview with Billboard: ""We wanted really to go with a deep, complex album ... more conducive to the high and lows of great stage-performance.""",2.9654255319148937,275,"According to Chuck D, this involved ""telling people, well, color's an issue created and concocted to take advantage of people of various characteristics with the benefit of a few"". He recalled their concept for the album in an interview with Billboard: ""We wanted really to go with a deep, complex album ... more conducive to the high and lows of great stage-performance.""",a few,173,177,people ,119,124,characteristics ,137,151,True,False,non-local,local,nppl,quan,https://en.wikipedia.org/wiki/Fear_of_a_Black_Planet,people ,characteristics ,0,1
1741870715,91fa62c63c0f121b006d2abd8cd21fac,PennController,20,0,a,NULL,Scale,answer,Choice,2,1741870688633,a,The Big Red performed well%2C winning two and tying once%2C but they were unable to schedule any further games until the four weeks later when they went on another road trip. Their second sojourn went poorly as they were beaten in each of the three games and did not play particularly well in any.,games ,sojourn,What is missing after 'any'?,NULL," Thu, 13 Mar 2025 12:58:35 GMT","# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",# Design number was non-random = 4,NPE_17,sojourn,121,"The Big Red performed well, winning two and tying once, but they were unable to schedule any further games until the four weeks later when they went on another road trip. Their second sojourn went poorly as they were beaten in each of the three games and did not play particularly well in any.",2.8949152542372882,121,"The Big Red performed well, winning two and tying once, but they were unable to schedule any further games until the four weeks later when they went on another road trip. Their second sojourn went poorly as they were beaten in each of the three games and did not play particularly well in any.",any,289,291,games ,245,249,sojourn,184,190,True,False,local,non-local,nppl,det,https://en.wikipedia.org/wiki/1908–09_Cornell_Big_Red_men's_ice_hockey_season,games ,sojourn,0,0
1741871594,2191931cbdfc8c5a352600ff2042ad76,PennController,20,0,a,NULL,Scale,answer,Choice,1,1741871280187,a,The Big Red performed well%2C winning two and tying once%2C but they were unable to schedule any further games until the four weeks later when they went on another road trip. Their second sojourn went poorly as they were beaten in each of the three games and did not play particularly well in any.,games ,sojourn,What is missing after 'any'?,NULL," Thu, 13 Mar 2025 13:13:14 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 5,NPE_17,games ,121,"The Big Red performed well, winning two and tying once, but they were unable to schedule any further games until the four weeks later when they went on another road trip. Their second sojourn went poorly as they were beaten in each of the three games and did not play particularly well in any.",2.8949152542372882,121,"The Big Red performed well, winning two and tying once, but they were unable to schedule any further games until the four weeks later when they went on another road trip. Their second sojourn went poorly as they were beaten in each of the three games and did not play particularly well in any.",any,289,291,games ,245,249,sojourn,184,190,True,False,local,non-local,nppl,det,https://en.wikipedia.org/wiki/1908–09_Cornell_Big_Red_men's_ice_hockey_season,games ,sojourn,0,1
1741871782,81e243443440619a5f0b59dc5a0e8b63,PennController,20,0,a,NULL,Scale,answer,Choice,1,1741871757652,a,The Big Red performed well%2C winning two and tying once%2C but they were unable to schedule any further games until the four weeks later when they went on another road trip. Their second sojourn went poorly as they were beaten in each of the three games and did not play particularly well in any.,games ,sojourn,What is missing after 'any'?,NULL," Thu, 13 Mar 2025 13:16:22 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 6,NPE_17,games ,121,"The Big Red performed well, winning two and tying once, but they were unable to schedule any further games until the four weeks later when they went on another road trip. Their second sojourn went poorly as they were beaten in each of the three games and did not play particularly well in any.",2.8949152542372882,121,"The Big Red performed well, winning two and tying once, but they were unable to schedule any further games until the four weeks later when they went on another road trip. Their second sojourn went poorly as they were beaten in each of the three games and did not play particularly well in any.",any,289,291,games ,245,249,sojourn,184,190,True,False,local,non-local,nppl,det,https://en.wikipedia.org/wiki/1908–09_Cornell_Big_Red_men's_ice_hockey_season,games ,sojourn,0,1
1741870715,91fa62c63c0f121b006d2abd8cd21fac,PennController,12,0,a,NULL,Scale,answer,Choice,1,1741870692299,a,The right-wing Alberta First Party%2C contesting its first election%2C failed to win any seats or come close to winning any. The Social Credit Party%2C led by James Albers%2C was unable to build on its moderate success in the 1997 election%2C and sank back into obscurity.,election,seats ,What is missing after 'any'?,NULL," Thu, 13 Mar 2025 12:58:35 GMT","# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",# Design number was non-random = 4,NPE_17,election,83,"The right-wing Alberta First Party, contesting its first election, failed to win any seats or come close to winning any. The Social Credit Party, led by James Albers, was unable to build on its moderate success in the 1997 election, and sank back into obscurity.",2.9625468164794007,83,"The right-wing Alberta First Party, contesting its first election, failed to win any seats or come close to winning any. The Social Credit Party, led by James Albers, was unable to build on its moderate success in the 1997 election, and sank back into obscurity.",any,116,118,election,57,64,seats ,85,89,False,True,non-local,local,nppl,det,https://en.wikipedia.org/wiki/2001_Alberta_general_election,seats ,election,0,0
1741871594,2191931cbdfc8c5a352600ff2042ad76,PennController,12,0,a,NULL,Scale,answer,Choice,2,1741871351999,a,The right-wing Alberta First Party%2C contesting its first election%2C failed to win any seats or come close to winning any. The Social Credit Party%2C led by James Albers%2C was unable to build on its moderate success in the 1997 election%2C and sank back into obscurity.,election,seats ,What is missing after 'any'?,NULL," Thu, 13 Mar 2025 13:13:14 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 5,NPE_17,seats ,83,"The right-wing Alberta First Party, contesting its first election, failed to win any seats or come close to winning any. The Social Credit Party, led by James Albers, was unable to build on its moderate success in the 1997 election, and sank back into obscurity.",2.9625468164794007,83,"The right-wing Alberta First Party, contesting its first election, failed to win any seats or come close to winning any. The Social Credit Party, led by James Albers, was unable to build on its moderate success in the 1997 election, and sank back into obscurity.",any,116,118,election,57,64,seats ,85,89,False,True,non-local,local,nppl,det,https://en.wikipedia.org/wiki/2001_Alberta_general_election,seats ,election,0,1
1741871782,81e243443440619a5f0b59dc5a0e8b63,PennController,12,0,a,NULL,Scale,answer,Choice,1,1741871598268,a,The right-wing Alberta First Party%2C contesting its first election%2C failed to win any seats or come close to winning any. The Social Credit Party%2C led by James Albers%2C was unable to build on its moderate success in the 1997 election%2C and sank back into obscurity.,election,seats ,What is missing after 'any'?,NULL," Thu, 13 Mar 2025 13:16:22 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 6,NPE_17,election,83,"The right-wing Alberta First Party, contesting its first election, failed to win any seats or come close to winning any. The Social Credit Party, led by James Albers, was unable to build on its moderate success in the 1997 election, and sank back into obscurity.",2.9625468164794007,83,"The right-wing Alberta First Party, contesting its first election, failed to win any seats or come close to winning any. The Social Credit Party, led by James Albers, was unable to build on its moderate success in the 1997 election, and sank back into obscurity.",any,116,118,election,57,64,seats ,85,89,False,True,non-local,local,nppl,det,https://en.wikipedia.org/wiki/2001_Alberta_general_election,seats ,election,0,0
1741870715,91fa62c63c0f121b006d2abd8cd21fac,PennController,11,0,a,NULL,Scale,answer,Choice,1,1741870696283,a,"Of the French Canadians%2C he says%2C ""If it be only for their laws and particular usages that they are struggling%2C surrounded%2C as they are%2C by people of other races%2C they must be aware that they would be made to undergo%2C if they lost British protection%2C a much more violent change than any which they have yet had to endure; and certainly%2C greater and more general than any which we may mean to prescribe for them.""",change ,protection,What is missing after 'any'?,NULL," Thu, 13 Mar 2025 12:58:35 GMT","# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",# Design number was non-random = 4,NPE_17,change ,129,"Of the French Canadians, he says, ""If it be only for their laws and particular usages that they are struggling, surrounded, as they are, by people of other races, they must be aware that they would be made to undergo, if they lost British protection, a much more violent change than any which they have yet had to endure; and certainly, greater and more general than any which we may mean to prescribe for them.""",2.883610451306413,129,"Of the French Canadians, he says, ""If it be only for their laws and particular usages that they are struggling, surrounded, as they are, by people of other races, they must be aware that they would be made to undergo, if they lost British protection, a much more violent change than any which they have yet had to endure; and certainly, greater and more general than any which we may mean to prescribe for them.""",any,283,285,change ,271,276,protection,239,248,True,False,local,non-local,npsg,det,https://en.wikipedia.org/wiki/1838_in_Canada,change ,protection,0,1
1741871594,2191931cbdfc8c5a352600ff2042ad76,PennController,11,0,a,NULL,Scale,answer,Choice,1,1741871206339,a,"Of the French Canadians%2C he says%2C ""If it be only for their laws and particular usages that they are struggling%2C surrounded%2C as they are%2C by people of other races%2C they must be aware that they would be made to undergo%2C if they lost British protection%2C a much more violent change than any which they have yet had to endure; and certainly%2C greater and more general than any which we may mean to prescribe for them.""",change ,protection,What is missing after 'any'?,NULL," Thu, 13 Mar 2025 13:13:14 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 5,NPE_17,change ,129,"Of the French Canadians, he says, ""If it be only for their laws and particular usages that they are struggling, surrounded, as they are, by people of other races, they must be aware that they would be made to undergo, if they lost British protection, a much more violent change than any which they have yet had to endure; and certainly, greater and more general than any which we may mean to prescribe for them.""",2.883610451306413,129,"Of the French Canadians, he says, ""If it be only for their laws and particular usages that they are struggling, surrounded, as they are, by people of other races, they must be aware that they would be made to undergo, if they lost British protection, a much more violent change than any which they have yet had to endure; and certainly, greater and more general than any which we may mean to prescribe for them.""",any,283,285,change ,271,276,protection,239,248,True,False,local,non-local,npsg,det,https://en.wikipedia.org/wiki/1838_in_Canada,change ,protection,0,1
1741871782,81e243443440619a5f0b59dc5a0e8b63,PennController,11,0,a,NULL,Scale,answer,Choice,1,1741871522397,a,"Of the French Canadians%2C he says%2C ""If it be only for their laws and particular usages that they are struggling%2C surrounded%2C as they are%2C by people of other races%2C they must be aware that they would be made to undergo%2C if they lost British protection%2C a much more violent change than any which they have yet had to endure; and certainly%2C greater and more general than any which we may mean to prescribe for them.""",change ,protection,What is missing after 'any'?,NULL," Thu, 13 Mar 2025 13:16:22 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 6,NPE_17,change ,129,"Of the French Canadians, he says, ""If it be only for their laws and particular usages that they are struggling, surrounded, as they are, by people of other races, they must be aware that they would be made to undergo, if they lost British protection, a much more violent change than any which they have yet had to endure; and certainly, greater and more general than any which we may mean to prescribe for them.""",2.883610451306413,129,"Of the French Canadians, he says, ""If it be only for their laws and particular usages that they are struggling, surrounded, as they are, by people of other races, they must be aware that they would be made to undergo, if they lost British protection, a much more violent change than any which they have yet had to endure; and certainly, greater and more general than any which we may mean to prescribe for them.""",any,283,285,change ,271,276,protection,239,248,True,False,local,non-local,npsg,det,https://en.wikipedia.org/wiki/1838_in_Canada,change ,protection,0,1
1741870715,91fa62c63c0f121b006d2abd8cd21fac,PennController,24,0,a,NULL,Scale,answer,Choice,2,1741870706233,a,All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V%2C five by Nicholas IV%2C two by Nicholas III%2C one by Urban IV and one by Honorius IV.,conclave,cardinals ,What is missing after 'one '?,NULL," Thu, 13 Mar 2025 12:58:35 GMT","# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",# Design number was non-random = 4,NPE_17,cardinals ,165,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",2.966292134831461,165,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",one ,136,138,conclave,44,51,cardinals ,14,22,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/1294_papal_conclave,cardinals ,conclave,0,1
1741871594,2191931cbdfc8c5a352600ff2042ad76,PennController,24,0,a,NULL,Scale,answer,Choice,2,1741871535607,a,All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V%2C five by Nicholas IV%2C two by Nicholas III%2C one by Urban IV and one by Honorius IV.,conclave,cardinals ,What is missing after 'one '?,NULL," Thu, 13 Mar 2025 13:13:14 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 5,NPE_17,cardinals ,165,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",2.966292134831461,165,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",one ,136,138,conclave,44,51,cardinals ,14,22,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/1294_papal_conclave,cardinals ,conclave,0,1
1741871782,81e243443440619a5f0b59dc5a0e8b63,PennController,24,0,a,NULL,Scale,answer,Choice,1,1741871345258,a,All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V%2C five by Nicholas IV%2C two by Nicholas III%2C one by Urban IV and one by Honorius IV.,conclave,cardinals ,What is missing after 'one '?,NULL," Thu, 13 Mar 2025 13:16:22 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 6,NPE_17,conclave,165,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",2.966292134831461,165,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",one ,136,138,conclave,44,51,cardinals ,14,22,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/1294_papal_conclave,cardinals ,conclave,0,0
1741787791,dd290392e65c86bd19cd42ceed43678b,PennController,21,0,a,NULL,Scale,answer,Choice,1,1741787061420,a,"Napier wrote to the Chief of the Staff on Christmas Day of this action ""Although they did not lose many men killed%2C the capture of their horses and property must tend greatly to cripple and break up the party. I hear that two of the elephants were left in the Arone jungles%2C and may be recovered; there are%2C therefore%2C only two remaining with the enemy.",elephants,jungles,What is missing after 'two'?,NULL," Wed, 12 Mar 2025 13:56:31 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",# Design number was non-random = 0,NPE_7,elephants,175,"Napier wrote to the Chief of the Staff on Christmas Day of this action ""Although they did not lose many men killed, the capture of their horses and property must tend greatly to cripple and break up the party. I hear that two of the elephants were left in the Arone jungles, and may be recovered; there are, therefore, only two remaining with the enemy.",2.9495798319327733,175,"Napier wrote to the Chief of the Staff on Christmas Day of this action ""Although they did not lose many men killed, the capture of their horses and property must tend greatly to cripple and break up the party. I hear that two of the elephants were left in the Arone jungles, and may be recovered; there are, therefore, only two remaining with the enemy.",two,324,326,jungles,266,272,elephants,233,241,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/125th_Napier's_Rifles,elephants,jungles,0,1
1741789503,01430eb7340fcf85aef46918850f85f3,PennController,21,0,a,NULL,Scale,answer,Choice,1,1741789183427,a,"Napier wrote to the Chief of the Staff on Christmas Day of this action ""Although they did not lose many men killed%2C the capture of their horses and property must tend greatly to cripple and break up the party. I hear that two of the elephants were left in the Arone jungles%2C and may be recovered; there are%2C therefore%2C only two remaining with the enemy.",elephants,jungles,What is missing after 'two'?,NULL," Wed, 12 Mar 2025 14:25:03 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 1,NPE_7,elephants,175,"Napier wrote to the Chief of the Staff on Christmas Day of this action ""Although they did not lose many men killed, the capture of their horses and property must tend greatly to cripple and break up the party. I hear that two of the elephants were left in the Arone jungles, and may be recovered; there are, therefore, only two remaining with the enemy.",2.9495798319327733,175,"Napier wrote to the Chief of the Staff on Christmas Day of this action ""Although they did not lose many men killed, the capture of their horses and property must tend greatly to cripple and break up the party. I hear that two of the elephants were left in the Arone jungles, and may be recovered; there are, therefore, only two remaining with the enemy.",two,324,326,jungles,266,272,elephants,233,241,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/125th_Napier's_Rifles,elephants,jungles,0,1
1741791294,2971a06a7c2370938b0ad40a504c777a,PennController,21,0,a,NULL,Scale,answer,Choice,1,1741791053937,a,"Napier wrote to the Chief of the Staff on Christmas Day of this action ""Although they did not lose many men killed%2C the capture of their horses and property must tend greatly to cripple and break up the party. I hear that two of the elephants were left in the Arone jungles%2C and may be recovered; there are%2C therefore%2C only two remaining with the enemy.",elephants,jungles,What is missing after 'two'?,NULL," Wed, 12 Mar 2025 14:54:54 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 2,NPE_7,elephants,175,"Napier wrote to the Chief of the Staff on Christmas Day of this action ""Although they did not lose many men killed, the capture of their horses and property must tend greatly to cripple and break up the party. I hear that two of the elephants were left in the Arone jungles, and may be recovered; there are, therefore, only two remaining with the enemy.",2.9495798319327733,175,"Napier wrote to the Chief of the Staff on Christmas Day of this action ""Although they did not lose many men killed, the capture of their horses and property must tend greatly to cripple and break up the party. I hear that two of the elephants were left in the Arone jungles, and may be recovered; there are, therefore, only two remaining with the enemy.",two,324,326,jungles,266,272,elephants,233,241,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/125th_Napier's_Rifles,elephants,jungles,0,1
1741787791,dd290392e65c86bd19cd42ceed43678b,PennController,15,0,a,NULL,Scale,answer,Choice,2,1741787112868,a,The second leg of the play-off semi-final took place three days later at Brunton Park in Carlisle. Jonny Howson opened the scoring on 10 minutes for the away side to level the aggregate score at 2–2. Carlisle had a number of chances in the second half but could not convert any%2C and in the 90th minute%2C Howson scored his and Leeds' second from 18 yards (16 m): the game ended 2–0 to Leeds who progressed to the Wembley play-off final with a 3–2 aggregate victory.,half,chances ,What is missing after 'any'?,NULL," Wed, 12 Mar 2025 13:56:31 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",# Design number was non-random = 0,NPE_7,chances ,73,"The second leg of the play-off semi-final took place three days later at Brunton Park in Carlisle. Jonny Howson opened the scoring on 10 minutes for the away side to level the aggregate score at 2–2. Carlisle had a number of chances in the second half but could not convert any, and in the 90th minute, Howson scored his and Leeds' second from 18 yards (16 m): the game ended 2–0 to Leeds who progressed to the Wembley play-off final with a 3–2 aggregate victory.",2.9913978494623654,73,"The second leg of the play-off semi-final took place three days later at Brunton Park in Carlisle. Jonny Howson opened the scoring on 10 minutes for the away side to level the aggregate score at 2–2. Carlisle had a number of chances in the second half but could not convert any, and in the 90th minute, Howson scored his and Leeds' second from 18 yards (16 m): the game ended 2–0 to Leeds who progressed to the Wembley play-off final with a 3–2 aggregate victory.",any,274,276,half,247,250,chances ,225,231,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/2008_Football_League_One_play-off_Final,chances ,half,0,1
1741789503,01430eb7340fcf85aef46918850f85f3,PennController,15,0,a,NULL,Scale,answer,Choice,2,1741789156644,a,The second leg of the play-off semi-final took place three days later at Brunton Park in Carlisle. Jonny Howson opened the scoring on 10 minutes for the away side to level the aggregate score at 2–2. Carlisle had a number of chances in the second half but could not convert any%2C and in the 90th minute%2C Howson scored his and Leeds' second from 18 yards (16 m): the game ended 2–0 to Leeds who progressed to the Wembley play-off final with a 3–2 aggregate victory.,half,chances ,What is missing after 'any'?,NULL," Wed, 12 Mar 2025 14:25:03 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 1,NPE_7,chances ,73,"The second leg of the play-off semi-final took place three days later at Brunton Park in Carlisle. Jonny Howson opened the scoring on 10 minutes for the away side to level the aggregate score at 2–2. Carlisle had a number of chances in the second half but could not convert any, and in the 90th minute, Howson scored his and Leeds' second from 18 yards (16 m): the game ended 2–0 to Leeds who progressed to the Wembley play-off final with a 3–2 aggregate victory.",2.9913978494623654,73,"The second leg of the play-off semi-final took place three days later at Brunton Park in Carlisle. Jonny Howson opened the scoring on 10 minutes for the away side to level the aggregate score at 2–2. Carlisle had a number of chances in the second half but could not convert any, and in the 90th minute, Howson scored his and Leeds' second from 18 yards (16 m): the game ended 2–0 to Leeds who progressed to the Wembley play-off final with a 3–2 aggregate victory.",any,274,276,half,247,250,chances ,225,231,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/2008_Football_League_One_play-off_Final,chances ,half,0,1
1741791294,2971a06a7c2370938b0ad40a504c777a,PennController,15,0,a,NULL,Scale,answer,Choice,2,1741791039177,a,The second leg of the play-off semi-final took place three days later at Brunton Park in Carlisle. Jonny Howson opened the scoring on 10 minutes for the away side to level the aggregate score at 2–2. Carlisle had a number of chances in the second half but could not convert any%2C and in the 90th minute%2C Howson scored his and Leeds' second from 18 yards (16 m): the game ended 2–0 to Leeds who progressed to the Wembley play-off final with a 3–2 aggregate victory.,half,chances ,What is missing after 'any'?,NULL," Wed, 12 Mar 2025 14:54:54 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 2,NPE_7,chances ,73,"The second leg of the play-off semi-final took place three days later at Brunton Park in Carlisle. Jonny Howson opened the scoring on 10 minutes for the away side to level the aggregate score at 2–2. Carlisle had a number of chances in the second half but could not convert any, and in the 90th minute, Howson scored his and Leeds' second from 18 yards (16 m): the game ended 2–0 to Leeds who progressed to the Wembley play-off final with a 3–2 aggregate victory.",2.9913978494623654,73,"The second leg of the play-off semi-final took place three days later at Brunton Park in Carlisle. Jonny Howson opened the scoring on 10 minutes for the away side to level the aggregate score at 2–2. Carlisle had a number of chances in the second half but could not convert any, and in the 90th minute, Howson scored his and Leeds' second from 18 yards (16 m): the game ended 2–0 to Leeds who progressed to the Wembley play-off final with a 3–2 aggregate victory.",any,274,276,half,247,250,chances ,225,231,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/2008_Football_League_One_play-off_Final,chances ,half,0,1
