text_id,text_corpus,Unnamed: 6,text,target,expected_answer,gpt_answer,correct_GPT,row_id,llama_answer,correct_LLaMA,Gemma_LoRA_answer,correct_Gemma,human_text,human_acc,Item_pred_rating,confounder_pred_rating,target_pred_rating,is_target_biased,is_parallem,diff_pred,is_target_preferred
74,"Appalled by the conditions the creature is being kept in, he decides to set it free. But imagine his surprise when he discovers that the ""lug"" is actually a transformed human - and that the money-hungry owners of the truck stop have turned him into a Lug to replace the old one! When the monkey team look for Chiro, he turned. Can they ever get back to normal?",non-parallelism,"Appalled by the conditions the creature is being kept in, he decides to set it free. But imagine his surprise when he discovers that the ""lug"" is actually a transformed human - and that the money-hungry owners of the truck stop have turned him into a Lug to replace the old one! When the monkey team look for Chiro, he turned. Can they ever get back to normal?",one,B,B,True,row_3,B,True,B,True,"Appalled by the conditions the creature is being kept in, he decides to set it free. But imagine his surprise when he discovers that the ""lug"" is actually a transformed human - and that the money-hungry owners of the truck stop have turned him into a Lug to replace the old one! When the monkey team look for Chiro, he turned. Can they ever get back to normal?",1.0,74.0,2.6,2.2,0,non-parallem,-0.3999999999999999,0
75,"At approximately 9 p.m., the two drove to Butts' Lakewood apartment as Bonin informed Munro that he, Butts, and others had committed many of the ""Freeway Killer"" murders. At Butts' apartment, the trio engaged in brief conversation before Bonin invited Butts to view Wells' body with the enticement: ""We got it in the van; it's a good one. Come on out and see it.""",non-parallelism,"At approximately 9 p.m., the two drove to Butts' Lakewood apartment as Bonin informed Munro that he, Butts, and others had committed many of the ""Freeway Killer"" murders. At Butts' apartment, the trio engaged in brief conversation before Bonin invited Butts to view Wells' body with the enticement: ""We got it in the van; it's a good one. Come on out and see it.""",one,B,B,True,row_3,A,False,B,True,"At approximately 9 p.m., the two drove to Butts' Lakewood apartment as Bonin informed Munro that he, Butts, and others had committed many of the ""Freeway Killer"" murders. At Butts' apartment, the trio engaged in brief conversation before Bonin invited Butts to view Wells' body with the enticement: ""We got it in the van; it's a good one. Come on out and see it.""",1.0,75.0,4.2,2.6,0,non-parallem,-1.6,0
76,"In 1993, Bidelman provided data on 177 known and possible asymptotic giant branch stars, saying he was confident many would ""prove to be interesting and important. Unfortunately, I don't know which ones!‚Äù Bidelman's list of high Str√∂mgren c1 index high galactic latitude stars included promising post-AGB candidates to lead to finds of similar objects to better understand the post-AGB sub-groups of stars.",non-parallelism,"In 1993, Bidelman provided data on 177 known and possible asymptotic giant branch stars, saying he was confident many would ""prove to be interesting and important. Unfortunately, I don't know which ones!” Bidelman's list of high Strömgren c1 index high galactic latitude stars included promising post-AGB candidates to lead to finds of similar objects to better understand the post-AGB sub-groups of stars.",ones,B,B,True,row_3,B,True,B,True,"In 1993, Bidelman provided data on 177 known and possible asymptotic giant branch stars, saying he was confident many would ""prove to be interesting and important. Unfortunately, I don't know which ones!” Bidelman's list of high Strömgren c1 index high galactic latitude stars included promising post-AGB candidates to lead to finds of similar objects to better understand the post-AGB sub-groups of stars.",0.6666666666666666,,,,1,non-parallem,,1
77,"In DC Comics Presents #41, (January 1982), on page 7 of the special Wonder Woman insert, a character identified as ""Liz"" on the previous page, who states that she is a representative of an organization called the Wonder Woman Foundation, explains ""We've been promised full financial backing to promote equality for women everywhere, if we can use your name...and if you'll just wear this charming top from now on, instead of your old one!""",Contrasting,"In DC Comics Presents #41, (January 1982), on page 7 of the special Wonder Woman insert, a character identified as ""Liz"" on the previous page, who states that she is a representative of an organization called the Wonder Woman Foundation, explains ""We've been promised full financial backing to promote equality for women everywhere, if we can use your name...and if you'll just wear this charming top from now on, instead of your old one!""",one,B,B,True,row_3,A,False,B,True,"In DC Comics Presents #41, (January 1982), on page 7 of the special Wonder Woman insert, a character identified as ""Liz"" on the previous page, who states that she is a representative of an organization called the Wonder Woman Foundation, explains ""We've been promised full financial backing to promote equality for women everywhere, if we can use your name...and if you'll just wear this charming top from now on, instead of your old one!""",1.0,77.0,6.4,4.4,0,parallel,-2.0,0
78,"In Spanish, the words s√≠ 'yes' and no 'no' are unambiguously classified as adverbs: serving as answers to questions and also modifying verbs. The affirmative s√≠ can replace the verb after a negation (Yo no tengo coche, pero √©l s√≠ = I don't own a car, but he does) or intensify it (I don't believe he owns a car. / He does own one! = No creo que √©l tenga coche. / ¬°S√≠ lo tiene!). The word no is the standard adverb placed next to a verb to negate it (Yo no tengo coche = I don't own a car).",non-parallelism,"In Spanish, the words sí 'yes' and no 'no' are unambiguously classified as adverbs: serving as answers to questions and also modifying verbs. The affirmative sí can replace the verb after a negation (Yo no tengo coche, pero él sí = I don't own a car, but he does) or intensify it (I don't believe he owns a car. / He does own one! = No creo que él tenga coche. / ¡Sí lo tiene!). The word no is the standard adverb placed next to a verb to negate it (Yo no tengo coche = I don't own a car).",one,B,B,True,row_3,A,False,B,True,"In Spanish, the words sí 'yes' and no 'no' are unambiguously classified as adverbs: serving as answers to questions and also modifying verbs. The affirmative sí can replace the verb after a negation (Yo no tengo coche, pero él sí = I don't own a car, but he does) or intensify it (I don't believe he owns a car. / He does own one! = No creo que él tenga coche. / ¡Sí lo tiene!). The word no is the standard adverb placed next to a verb to negate it (Yo no tengo coche = I don't own a car).",1.0,,,,1,non-parallem,,1
79,"The episode received generally positive reviews from critics. The Indiana Daily Student's Brian Welk called the episode ""fairly enjoyable,"" joking that his Facebook status would say that he ""hopes the 200th episode [of South Park] is as good as the Facebook one!"" Tucker of Entertainment Weekly said ""The half-hour was shrewdly precise in its targets: The older audience that communes on Facebook (such as parents and grandparents) as well as lonely kids; as usual, ""South Park"" is merciless when it smells a baby-boomer-adopted trend."" ",Subset,"The episode received generally positive reviews from critics. The Indiana Daily Student's Brian Welk called the episode ""fairly enjoyable,"" joking that his Facebook status would say that he ""hopes the 200th episode [of South Park] is as good as the Facebook one!"" Tucker of Entertainment Weekly said ""The half-hour was shrewdly precise in its targets: The older audience that communes on Facebook (such as parents and grandparents) as well as lonely kids; as usual, ""South Park"" is merciless when it smells a baby-boomer-adopted trend."" ",one,B,B,True,row_3,B,True,B,True,"The episode received generally positive reviews from critics. The Indiana Daily Student's Brian Welk called the episode ""fairly enjoyable,"" joking that his Facebook status would say that he ""hopes the 200th episode [of South Park] is as good as the Facebook one!"" Tucker of Entertainment Weekly said ""The half-hour was shrewdly precise in its targets: The older audience that communes on Facebook (such as parents and grandparents) as well as lonely kids; as usual, ""South Park"" is merciless when it smells a baby-boomer-adopted trend."" ",1.0,79.0,3.4,5.8,0,parallel,2.4,1
80,"We wondered how many intervals there were in an octave and decided to check it out with these glide tones. They're spread over a long time because we were trying to pick out individual notes. When the duo came across an intriguing interval, they would look at another and comment, ""Hey, listen to that one!""",non-parallelism,"We wondered how many intervals there were in an octave and decided to check it out with these glide tones. They're spread over a long time because we were trying to pick out individual notes. When the duo came across an intriguing interval, they would look at another and comment, ""Hey, listen to that one!""",one,B,B,True,row_3,A,False,B,True,"We wondered how many intervals there were in an octave and decided to check it out with these glide tones. They're spread over a long time because we were trying to pick out individual notes. When the duo came across an intriguing interval, they would look at another and comment, ""Hey, listen to that one!""",0.6666666666666666,,,,1,non-parallem,,1
81,"She's somebody who's a bit off-kilter, who sees the world through a prism most others don't understand. At first Leia thinks she's pleasant but weird, but as time goes on, it becomes apparent that there's much more to Holdo than you might guess when you first met her. We don't really have a lot of true oddballs in Star Wars, so it was fun to introduce one!",non-parallelism,"She's somebody who's a bit off-kilter, who sees the world through a prism most others don't understand. At first Leia thinks she's pleasant but weird, but as time goes on, it becomes apparent that there's much more to Holdo than you might guess when you first met her. We don't really have a lot of true oddballs in Star Wars, so it was fun to introduce one!",one,B,B,True,row_3,A,False,B,True,"She's somebody who's a bit off-kilter, who sees the world through a prism most others don't understand. At first Leia thinks she's pleasant but weird, but as time goes on, it becomes apparent that there's much more to Holdo than you might guess when you first met her. We don't really have a lot of true oddballs in Star Wars, so it was fun to introduce one!",1.0,81.0,5.6,5.6,0,non-parallem,0.0,1
82,"The show featured many, often acclaimed, one-off sketches, like Waitress (popularly known as Two Soups), where Julie Walters plays an elderly deaf waitress who takes an incredibly long time to take an order for two bowls of soup. In 2004, British television network Channel 4 (in a poll conducted on its website) awarded it ""27th Best Comedy Sketch Of All Time"". Walters said ""she [Wood] knows I like playing old women. Why? Because I am one! I love the shape of them.""",non-parallelism,"The show featured many, often acclaimed, one-off sketches, like Waitress (popularly known as Two Soups), where Julie Walters plays an elderly deaf waitress who takes an incredibly long time to take an order for two bowls of soup. In 2004, British television network Channel 4 (in a poll conducted on its website) awarded it ""27th Best Comedy Sketch Of All Time"". Walters said ""she [Wood] knows I like playing old women. Why? Because I am one! I love the shape of them.""",one,B,A,False,row_3,A,False,A,False,"The show featured many, often acclaimed, one-off sketches, like Waitress (popularly known as Two Soups), where Julie Walters plays an elderly deaf waitress who takes an incredibly long time to take an order for two bowls of soup. In 2004, British television network Channel 4 (in a poll conducted on its website) awarded it ""27th Best Comedy Sketch Of All Time"". Walters said ""she [Wood] knows I like playing old women. Why? Because I am one! I love the shape of them.""",1.0,,,,1,non-parallem,,1
83,"Chris Martin once said that the plagiarism allegations were inspiring him and added: ""If everyone's trying to take away our best song, then we'd better write 25 better ones!""",Modifier Coordination,"Chris Martin once said that the plagiarism allegations were inspiring him and added: ""If everyone's trying to take away our best song, then we'd better write 25 better ones!""",ones,B,B,True,row_3,B,True,B,True,"Chris Martin once said that the plagiarism allegations were inspiring him and added: ""If everyone's trying to take away our best song, then we'd better write 25 better ones!""",1.0,83.0,5.6,5.8,0,parallel,0.20000000000000018,1
84,"Will Champion has also talked about the accusation saying, ""For some reason, God only knows why, the successful songs seem to be the ones that are accused of being stolen.""",Subset,"Will Champion has also talked about the accusation saying, ""For some reason, God only knows why, the successful songs seem to be the ones that are accused of being stolen.""",ones,B,B,True,row_3,B,True,B,True,"Will Champion has also talked about the accusation saying, ""For some reason, God only knows why, the successful songs seem to be the ones that are accused of being stolen.""",1.0,,,,1,parallel,,1
85,"Michael Specter, in a piece for The New York Times in the same year, said Zhirinovsky's ""party is not liberal, not democratic, and these days not much of a party."" A 1995 BBC documentary showed Zhirinovsky telling the crowd at a campaign rally: ""Help us, and you'll never have to vote again! I'm not saying, 'Vote for us and maybe in 20 years' time somebody will do something.' No, these will be the last elections! The last ones!""",Repetition,"Michael Specter, in a piece for The New York Times in the same year, said Zhirinovsky's ""party is not liberal, not democratic, and these days not much of a party."" A 1995 BBC documentary showed Zhirinovsky telling the crowd at a campaign rally: ""Help us, and you'll never have to vote again! I'm not saying, 'Vote for us and maybe in 20 years' time somebody will do something.' No, these will be the last elections! The last ones!""",ones,B,B,True,row_3,B,True,B,True,"Michael Specter, in a piece for The New York Times in the same year, said Zhirinovsky's ""party is not liberal, not democratic, and these days not much of a party."" A 1995 BBC documentary showed Zhirinovsky telling the crowd at a campaign rally: ""Help us, and you'll never have to vote again! I'm not saying, 'Vote for us and maybe in 20 years' time somebody will do something.' No, these will be the last elections! The last ones!""",1.0,85.0,6.6,5.8,0,parallel,-0.7999999999999998,0
86,"Producer Alex Gordon wanted Peter Lorre who again refused to work with him and then called George Zucco, the star of Voodoo Man, who was too ill to work. With the shooting date drawing near, Tom Conway was chosen, who like Marla English and Paul Dubov, had also been in The She-Creature. Publicity for the film declared ""Not since he starred in The Cat People and I Walked with a Zombie has Tom had a role like his current one!"".",Subset,"Producer Alex Gordon wanted Peter Lorre who again refused to work with him and then called George Zucco, the star of Voodoo Man, who was too ill to work. With the shooting date drawing near, Tom Conway was chosen, who like Marla English and Paul Dubov, had also been in The She-Creature. Publicity for the film declared ""Not since he starred in The Cat People and I Walked with a Zombie has Tom had a role like his current one!"".",one,B,B,True,row_3,A,False,B,True,"Producer Alex Gordon wanted Peter Lorre who again refused to work with him and then called George Zucco, the star of Voodoo Man, who was too ill to work. With the shooting date drawing near, Tom Conway was chosen, who like Marla English and Paul Dubov, had also been in The She-Creature. Publicity for the film declared ""Not since he starred in The Cat People and I Walked with a Zombie has Tom had a role like his current one!"".",1.0,86.0,4.2,4.6,0,parallel,0.39999999999999947,1
87,"The opening line of Under the North Star, ""In the beginning there were the swamp, the hoe ‚Äì and Jussi"", is recognized by most Finns as well as Rokka's famous exclamation, ""Where do you need a real good man, here you have one!"", from The Unknown Soldier. Showcasing the value of his legacy, Linna was pictured on the 20 markkabanknote which was in use from 1993 to the introduction of the Euro.",non-parallelism,"The opening line of Under the North Star, ""In the beginning there were the swamp, the hoe – and Jussi"", is recognized by most Finns as well as Rokka's famous exclamation, ""Where do you need a real good man, here you have one!"", from The Unknown Soldier. Showcasing the value of his legacy, Linna was pictured on the 20 markkabanknote which was in use from 1993 to the introduction of the Euro.",one,B,B,True,row_3,A,False,B,True,"The opening line of Under the North Star, ""In the beginning there were the swamp, the hoe – and Jussi"", is recognized by most Finns as well as Rokka's famous exclamation, ""Where do you need a real good man, here you have one!"", from The Unknown Soldier. Showcasing the value of his legacy, Linna was pictured on the 20 markkabanknote which was in use from 1993 to the introduction of the Euro.",0.6666666666666666,,,,1,non-parallem,,1
88,"In 1964, he paid the last of several visits to his beloved Italy. When, in the month of his death, he was given a bedside message from Premier David Brand, announcing that the state government was to name its second university after him, he was able to send an appreciative acceptance. He added, sotto voce, ""it had better be a good one!"" Murdoch died on 30 July 1970, aged 95.",non-parallelism,"In 1964, he paid the last of several visits to his beloved Italy. When, in the month of his death, he was given a bedside message from Premier David Brand, announcing that the state government was to name its second university after him, he was able to send an appreciative acceptance. He added, sotto voce, ""it had better be a good one!"" Murdoch died on 30 July 1970, aged 95.",one,B,B,True,row_3,B,True,B,True,"In 1964, he paid the last of several visits to his beloved Italy. When, in the month of his death, he was given a bedside message from Premier David Brand, announcing that the state government was to name its second university after him, he was able to send an appreciative acceptance. He added, sotto voce, ""it had better be a good one!"" Murdoch died on 30 July 1970, aged 95.",1.0,88.0,3.6,6.6,0,non-parallem,2.9999999999999996,1
89,"Dave Brock: ""There was some good stuff on that album. I think we peaked then, in 1974/75."" Simon King: ""I suppose I‚Äôm two-thirds happy with this one. For me that‚Äôs not bad as I was only half happy with the last one! Warriors is a different musical thing because it‚Äôs Simon House‚Äôs first real contribution: on Mountain Grill he was too new to be able to have that much influence, and now, of course we‚Äôve got Alan as a second drummer, which has meant a lot of changes.""",non-parallelism,"Dave Brock: ""There was some good stuff on that album. I think we peaked then, in 1974/75."" Simon King: ""I suppose I’m two-thirds happy with this one. For me that’s not bad as I was only half happy with the last one! Warriors is a different musical thing because it’s Simon House’s first real contribution: on Mountain Grill he was too new to be able to have that much influence, and now, of course we’ve got Alan as a second drummer, which has meant a lot of changes.""",one,B,B,True,row_3,A,False,B,True,"Dave Brock: ""There was some good stuff on that album. I think we peaked then, in 1974/75."" Simon King: ""I suppose I’m two-thirds happy with this one. For me that’s not bad as I was only half happy with the last one! Warriors is a different musical thing because it’s Simon House’s first real contribution: on Mountain Grill he was too new to be able to have that much influence, and now, of course we’ve got Alan as a second drummer, which has meant a lot of changes.""",1.0,89.0,4.6,3.6,0,non-parallem,-0.9999999999999996,0
90,"Their second album, Old Grooves for New Streets (2007), received five star reviews in Australia, and a review by America's All About Jazz said, ""Certainly a candidate for Best Release of the Year ‚Äì I hope lots of ears hear this one!"". In 2009 the group won the Bell Award for Australian Jazz Ensemble of the year. The Sydney Morning Herald observed, ""That these exotic sounds blend so well with jazz is a mysterious Melbourne alchemy"".",non-parallelism,"Their second album, Old Grooves for New Streets (2007), received five star reviews in Australia, and a review by America's All About Jazz said, ""Certainly a candidate for Best Release of the Year – I hope lots of ears hear this one!"". In 2009 the group won the Bell Award for Australian Jazz Ensemble of the year. The Sydney Morning Herald observed, ""That these exotic sounds blend so well with jazz is a mysterious Melbourne alchemy"".",one,B,B,True,row_3,A,False,B,True,"Their second album, Old Grooves for New Streets (2007), received five star reviews in Australia, and a review by America's All About Jazz said, ""Certainly a candidate for Best Release of the Year – I hope lots of ears hear this one!"". In 2009 the group won the Bell Award for Australian Jazz Ensemble of the year. The Sydney Morning Herald observed, ""That these exotic sounds blend so well with jazz is a mysterious Melbourne alchemy"".",0.6666666666666666,,,,1,non-parallem,,1
91,"Hysteria Lives! awarded the film 2/5 stars: ""All-in-all TO ALL A GOOD NIGHT is the kind of slasher movie the Surrealists would have made if they had been around in the early 80‚Äôs; confounding, nonsensical, by turns grindingly dull and startlingly wiggy"". Ian Jane from DVD Talk called the film ""a moderately entertaining low budget horror picture with some fun performances (and some bad ones!) and a decent twist"".",Modifier Coordination,"Hysteria Lives! awarded the film 2/5 stars: ""All-in-all TO ALL A GOOD NIGHT is the kind of slasher movie the Surrealists would have made if they had been around in the early 80’s; confounding, nonsensical, by turns grindingly dull and startlingly wiggy"". Ian Jane from DVD Talk called the film ""a moderately entertaining low budget horror picture with some fun performances (and some bad ones!) and a decent twist"".",ones,B,B,True,row_3,B,True,B,True,"Hysteria Lives! awarded the film 2/5 stars: ""All-in-all TO ALL A GOOD NIGHT is the kind of slasher movie the Surrealists would have made if they had been around in the early 80’s; confounding, nonsensical, by turns grindingly dull and startlingly wiggy"". Ian Jane from DVD Talk called the film ""a moderately entertaining low budget horror picture with some fun performances (and some bad ones!) and a decent twist"".",1.0,,,,1,parallel,,1
92,"Aldrich later reflected, ""When you've had a big, big success, people who should know better lose their perspective about your infallibility. Right away it's 'Let's make another one!' Let's go back and buy the first novel of some guy who, ten novels later, wrote a hit. That's ludicrous. You may have better projects, but you can't sell the better projects, you really can't."" ",non-parallelism,"Aldrich later reflected, ""When you've had a big, big success, people who should know better lose their perspective about your infallibility. Right away it's 'Let's make another one!' Let's go back and buy the first novel of some guy who, ten novels later, wrote a hit. That's ludicrous. You may have better projects, but you can't sell the better projects, you really can't."" ",one,B,B,True,row_3,A,False,B,True,"Aldrich later reflected, ""When you've had a big, big success, people who should know better lose their perspective about your infallibility. Right away it's 'Let's make another one!' Let's go back and buy the first novel of some guy who, ten novels later, wrote a hit. That's ludicrous. You may have better projects, but you can't sell the better projects, you really can't."" ",0.5,92.0,4.6,4.2,0,non-parallem,-0.39999999999999947,0
93,"So it meanders somewhere between the two and ends in a confused amalgam of emotions, with neither the humour nor the intensity really touching one!",non-parallelism,"So it meanders somewhere between the two and ends in a confused amalgam of emotions, with neither the humour nor the intensity really touching one!",one,B,NEITHER,False,row_3,A,False,NEITHER,False,"So it meanders somewhere between the two and ends in a confused amalgam of emotions, with neither the humour nor the intensity really touching one!",0.5,,,,1,non-parallem,,1
94,"It's never less than interesting but seldom more than that. A reviewer of Dusty Groove stated: Cassandra Wilson's tribute to Miles Davis ‚Äì a pretty brave and ambitious move, writing lyrics to classic Miles compositions ‚Äì and a winning one! Wilson produced the record, too, and her genuine love of the material makes it worth ‚Äì as does her fairly earthy, timeless production.",non-parallelism,"It's never less than interesting but seldom more than that. A reviewer of Dusty Groove stated: Cassandra Wilson's tribute to Miles Davis – a pretty brave and ambitious move, writing lyrics to classic Miles compositions – and a winning one! Wilson produced the record, too, and her genuine love of the material makes it worth – as does her fairly earthy, timeless production.",one,B,B,True,row_3,A,False,B,True,"It's never less than interesting but seldom more than that. A reviewer of Dusty Groove stated: Cassandra Wilson's tribute to Miles Davis – a pretty brave and ambitious move, writing lyrics to classic Miles compositions – and a winning one! Wilson produced the record, too, and her genuine love of the material makes it worth – as does her fairly earthy, timeless production.",0.0,,,,1,non-parallem,,1
95,"Praising Mammootty's acting, the review concluded: ""It is Mammootty who unleashes a brilliant display of subtle acting. He is not really healthy, not much confident and is scared, as he gets into the shoes of the character of Mani sir. He needs to be applauded for his dedicated performance ... If you are a fan of Mammootty, here is one of his finest performances. Watch this one!"" Neelima Menon wrote for HuffPost that ""Mammootty‚Äôs Kind, Vulnerable Policeman Is A Delight.""",non-parallelism,"Praising Mammootty's acting, the review concluded: ""It is Mammootty who unleashes a brilliant display of subtle acting. He is not really healthy, not much confident and is scared, as he gets into the shoes of the character of Mani sir. He needs to be applauded for his dedicated performance ... If you are a fan of Mammootty, here is one of his finest performances. Watch this one!"" Neelima Menon wrote for HuffPost that ""Mammootty’s Kind, Vulnerable Policeman Is A Delight.""",one,B,B,True,row_3,A,False,B,True,"Praising Mammootty's acting, the review concluded: ""It is Mammootty who unleashes a brilliant display of subtle acting. He is not really healthy, not much confident and is scared, as he gets into the shoes of the character of Mani sir. He needs to be applauded for his dedicated performance ... If you are a fan of Mammootty, here is one of his finest performances. Watch this one!"" Neelima Menon wrote for HuffPost that ""Mammootty’s Kind, Vulnerable Policeman Is A Delight.""",1.0,95.0,6.0,6.6,0,non-parallem,0.5999999999999996,1
96,"In 2018, Brooke and Taylor engage in a food fight at Hope Logan's (Annika Noelle) wedding to Liam Spencer (Scott Clifton), Steffy's ex-husband. Tylo stated, ""In the past, Taylor‚Äôs tried to play into Brooke‚Äôs psychology to find any kind of guilty conscious (...) Now, Taylor realizes Brooke doesn‚Äôt have one! There‚Äôs no trying to get to her because she doesn‚Äôt listen to reason. Taylor‚Äôs been letting stuff sit and stew for years. She‚Äôs not happy and, now, she‚Äôs got to vent!""",non-parallelism,"In 2018, Brooke and Taylor engage in a food fight at Hope Logan's (Annika Noelle) wedding to Liam Spencer (Scott Clifton), Steffy's ex-husband. Tylo stated, ""In the past, Taylor’s tried to play into Brooke’s psychology to find any kind of guilty conscious (...) Now, Taylor realizes Brooke doesn’t have one! There’s no trying to get to her because she doesn’t listen to reason. Taylor’s been letting stuff sit and stew for years. She’s not happy and, now, she’s got to vent!""",one,B,B,True,row_3,A,False,B,True,"In 2018, Brooke and Taylor engage in a food fight at Hope Logan's (Annika Noelle) wedding to Liam Spencer (Scott Clifton), Steffy's ex-husband. Tylo stated, ""In the past, Taylor’s tried to play into Brooke’s psychology to find any kind of guilty conscious (...) Now, Taylor realizes Brooke doesn’t have one! There’s no trying to get to her because she doesn’t listen to reason. Taylor’s been letting stuff sit and stew for years. She’s not happy and, now, she’s got to vent!""",1.0,96.0,4.6,4.2,0,non-parallem,-0.39999999999999947,0
97,"Gaurav Malani of IndiaTimes rated the movie 3/5 and said, If you hate love stories this one's certainly not for you.",non-parallelism,"Gaurav Malani of IndiaTimes rated the movie 3/5 and said, If you hate love stories this one's certainly not for you.",one,B,B,True,row_3,A,False,B,True,"Gaurav Malani of IndiaTimes rated the movie 3/5 and said, If you hate love stories this one's certainly not for you.",0.5,,,,1,non-parallem,,1
98,"The 2015 release in the Tekno and Friends line was a scorpion. Features a sting in the tail (a pretend one!), this aggressive little character has an added level of electronic interaction. Comes with a clever IR hand controller that straps to the users hand, waving movements are translated into 360Àö movements on the Scorpion. Multi-channel operation means that two or more of these fearsome characters can fight each other and battle for victory using their giant pincer hands.",Subset,"The 2015 release in the Tekno and Friends line was a scorpion. Features a sting in the tail (a pretend one!), this aggressive little character has an added level of electronic interaction. Comes with a clever IR hand controller that straps to the users hand, waving movements are translated into 360˚ movements on the Scorpion. Multi-channel operation means that two or more of these fearsome characters can fight each other and battle for victory using their giant pincer hands.",one,B,B,True,row_3,A,False,B,True,"The 2015 release in the Tekno and Friends line was a scorpion. Features a sting in the tail (a pretend one!), this aggressive little character has an added level of electronic interaction. Comes with a clever IR hand controller that straps to the users hand, waving movements are translated into 360˚ movements on the Scorpion. Multi-channel operation means that two or more of these fearsome characters can fight each other and battle for victory using their giant pincer hands.",1.0,98.0,2.6,4.0,0,parallel,1.4,1
99,"Snakepit Magazine called it an improvement over the debut: ""... this album by the Alabama-based bunch simply blows away their previous one!"". Heaven's Metal magazine describes the remastered Overlord album as ""... an album that ranks up with the BEST of them"".",Contrasting,"Snakepit Magazine called it an improvement over the debut: ""... this album by the Alabama-based bunch simply blows away their previous one!"". Heaven's Metal magazine describes the remastered Overlord album as ""... an album that ranks up with the BEST of them"".",one,B,B,True,row_3,A,False,B,True,"Snakepit Magazine called it an improvement over the debut: ""... this album by the Alabama-based bunch simply blows away their previous one!"". Heaven's Metal magazine describes the remastered Overlord album as ""... an album that ranks up with the BEST of them"".",1.0,99.0,4.8,7.0,0,parallel,2.2,1
100,"We weren't actually fond of the hard, garage, underground, chemical elements or funeral-like names, so we thought that the best we could do was to choose a name that would've express the idea of free spirit, in all of its aspects, which is why Amsterdams came up really naturally. The is because people had to know that we were those Amsterdams... The only ones!",Subset,"We weren't actually fond of the hard, garage, underground, chemical elements or funeral-like names, so we thought that the best we could do was to choose a name that would've express the idea of free spirit, in all of its aspects, which is why Amsterdams came up really naturally. The is because people had to know that we were those Amsterdams... The only ones!",ones,B,B,True,row_3,A,False,B,True,"We weren't actually fond of the hard, garage, underground, chemical elements or funeral-like names, so we thought that the best we could do was to choose a name that would've express the idea of free spirit, in all of its aspects, which is why Amsterdams came up really naturally. The is because people had to know that we were those Amsterdams... The only ones!",1.0,100.0,5.6,2.6,0,parallel,-2.9999999999999996,0
101,"When the order is ignored, Finlander runs over the snorkel. Munceford and Schrepke protest that Finlander is forcing the sub to fight, and Finlander orders Ralston to arm an anti-submarine rocket. He reassures Munceford and Schrepke that he will not fire first, but when he says that ""if he fires one, I'll fire one"", the fatigued Ralston just hears ""fire one"" and launches the rocket.",non-parallelism,"When the order is ignored, Finlander runs over the snorkel. Munceford and Schrepke protest that Finlander is forcing the sub to fight, and Finlander orders Ralston to arm an anti-submarine rocket. He reassures Munceford and Schrepke that he will not fire first, but when he says that ""if he fires one, I'll fire one"", the fatigued Ralston just hears ""fire one"" and launches the rocket.",one,B,B,True,row_3,A,False,B,True,"When the order is ignored, Finlander runs over the snorkel. Munceford and Schrepke protest that Finlander is forcing the sub to fight, and Finlander orders Ralston to arm an anti-submarine rocket. He reassures Munceford and Schrepke that he will not fire first, but when he says that ""if he fires one, I'll fire one"", the fatigued Ralston just hears ""fire one"" and launches the rocket.",1.0,,,,1,non-parallem,,1
102,"Pauline Kael of The New Yorker wrote ""If the film wants to be taken as a cautionary fable‚Äîanother one!‚Äîabout the ever-present dangers of Nazism, then it should leave viewers with a sense of menace that Mengele's 'boys from Brazil' constitute. Instead, we get Lieberman's fuddy-duddy humanism and vague assurances that the boys are not really dangerous. And this is supposed to be a movie.""",non-parallelism,"Pauline Kael of The New Yorker wrote ""If the film wants to be taken as a cautionary fable—another one!—about the ever-present dangers of Nazism, then it should leave viewers with a sense of menace that Mengele's 'boys from Brazil' constitute. Instead, we get Lieberman's fuddy-duddy humanism and vague assurances that the boys are not really dangerous. And this is supposed to be a movie.""",one,B,B,True,row_3,A,False,B,True,"Pauline Kael of The New Yorker wrote ""If the film wants to be taken as a cautionary fable—another one!—about the ever-present dangers of Nazism, then it should leave viewers with a sense of menace that Mengele's 'boys from Brazil' constitute. Instead, we get Lieberman's fuddy-duddy humanism and vague assurances that the boys are not really dangerous. And this is supposed to be a movie.""",0.5,,,,1,non-parallem,,1
